Airline,Airline_ID,Source_airport,Source_airport_ID,Dest_airport,Dest_airport_ID,Codeshare,Stops,Equipment
VS,5347,MAN,478,MCO,3878,,0,744
VS,5347,MCI,3458,ATL,3682,Y,0,M88 M90 757
VS,5347,MCO,3878,ATL,3682,Y,0,76W 757 739
VS,5347,MCO,3878,GLA,534,,0,744
VS,5347,MCO,3878,LGW,502,,0,744
VS,5347,MCO,3878,MAN,478,,0,744
VS,5347,MEM,3473,ATL,3682,Y,0,M88 320
VS,5347,MEX,1824,ATL,3682,Y,0,73H 73W 738
VS,5347,MIA,3576,ATL,3682,Y,0,M88 757 M90 73H
VS,5347,MIA,3576,LHR,507,,0,744 333
VS,5347,MSP,3858,LHR,507,,0,764
VS,5347,MSY,3861,ATL,3682,Y,0,M90 757 M88
VS,5347,MSY,3861,DTW,3645,Y,0,319 CR9 CR7 M88
VS,5347,MSY,3861,JFK,3797,Y,0,CR9
VS,5347,MTY,1825,ATL,3682,Y,0,CR9
VS,5347,OKC,3863,ATL,3682,Y,0,M88 CR9
VS,5347,ORD,3830,ATL,3682,Y,0,717 M88 319
VS,5347,ORD,3830,LHR,507,,0,343
VS,5347,PBI,3722,ATL,3682,Y,0,757 M90
VS,5347,PEK,3364,LGW,502,,0,330
VS,5347,PEK,3364,LHR,507,Y,0,773
VS,5347,PHX,3462,ATL,3682,Y,0,757 739
VS,5347,PNS,3564,ATL,3682,Y,0,M90
VS,5347,PVG,3406,LHR,507,,0,346
VS,5347,RDU,3626,ATL,3682,Y,0,M90 M88 320 739
VS,5347,RSW,3793,ATL,3682,Y,0,M90 757 M88
VS,5347,SAN,3731,ATL,3682,Y,0,73H 763 739
VS,5347,SAT,3621,ATL,3682,Y,0,757 M90 320
VS,5347,SAV,3613,ATL,3682,Y,0,M88 717 319
VS,5347,SDF,4014,ATL,3682,Y,0,M88 M90
VS,5347,SEA,3577,LHR,507,,0,76W
VS,5347,SFO,3469,ATL,3682,Y,0,763 739 757
VS,5347,SFO,3469,LHR,507,,0,744
VS,5347,SJU,2890,ATL,3682,Y,0,73H 757 753
VS,5347,SMF,3817,ATL,3682,Y,0,757
VS,5347,SRQ,4067,ATL,3682,Y,0,M90
VS,5347,STL,3678,ATL,3682,Y,0,M90 717 M88 319
VS,5347,TPA,3646,ATL,3682,Y,0,757 739
VS,5347,TUL,3855,ATL,3682,Y,0,CR7 CR9 M88
VS,5347,TUS,3636,ATL,3682,Y,0,M90
VW,1290,ACA,1783,MEX,1824,,0,ATR
VW,1290,AUS,3673,MEX,1824,,0,CRJ
VW,1290,CLQ,1808,MEX,1824,,0,ATR
VW,1290,CVM,1798,MEX,1824,,0,ATR
VW,1290,DGO,1801,MEX,1824,,0,CRJ
VW,1290,JAL,5837,MEX,1824,,0,ATR
VW,1290,LZC,1813,MEX,1824,,0,ATR
VW,1290,MAM,1818,MEX,1824,,0,ATR CRJ
VW,1290,MEX,1824,ACA,1783,,0,ATR
VW,1290,MEX,1824,AUS,3673,,0,CRJ
VW,1290,MEX,1824,CLQ,1808,,0,ATR
VW,1290,MEX,1824,CVM,1798,,0,ATR
VW,1290,MEX,1824,DGO,1801,,0,CRJ
VW,1290,MEX,1824,JAL,5837,,0,ATR
VW,1290,MEX,1824,LZC,1813,,0,ATR
VW,1290,MEX,1824,MAM,1818,,0,ATR CRJ
VW,1290,MEX,1824,MFE,3826,,0,CRJ
VW,1290,MEX,1824,MLM,1821,,0,ATR
VW,1290,MEX,1824,PAZ,1830,,0,ATR
VW,1290,MEX,1824,PDS,1834,,0,CRJ ATR
VW,1290,MEX,1824,PXM,1837,,0,ATR
VW,1290,MEX,1824,SLP,1842,,0,ATR
VW,1290,MEX,1824,TPQ,1802,,0,CRJ ATR
VW,1290,MEX,1824,VER,1854,,0,ATR
VW,1290,MEX,1824,ZIH,1856,,0,ATR
VW,1290,MEX,1824,ZLO,1858,,0,ATR
VW,1290,MFE,3826,MEX,1824,,0,CRJ
VW,1290,MLM,1821,MEX,1824,,0,ATR
VW,1290,PAZ,1830,MEX,1824,,0,ATR
VW,1290,PDS,1834,MEX,1824,,0,CRJ ATR
VW,1290,PXM,1837,MEX,1824,,0,ATR
VW,1290,SLP,1842,MEX,1824,,0,ATR
VW,1290,TPQ,1802,MEX,1824,,0,CRJ ATR
VW,1290,VER,1854,MEX,1824,,0,ATR
VW,1290,ZIH,1856,MEX,1824,,0,ATR
VW,1290,ZLO,1858,MEX,1824,,0,ATR
VX,5331,AUS,3673,SFO,3469,,0,319
VX,5331,BOS,3448,LAX,3484,,0,319 320
VX,5331,BOS,3448,SFO,3469,,0,320
VX,5331,CUN,1852,LAX,3484,,0,320
VX,5331,CUN,1852,SFO,3469,,0,320
VX,5331,DCA,3520,SFO,3469,,0,320
VX,5331,DFW,3670,LAX,3484,,0,319 320
VX,5331,DFW,3670,SFO,3469,,0,319 320
VX,5331,EWR,3494,LAX,3484,,0,320
VX,5331,EWR,3494,SFO,3469,,0,320
VX,5331,FLL,3533,LAX,3484,,0,320
VX,5331,FLL,3533,SFO,3469,,0,320
VX,5331,IAD,3714,LAX,3484,,0,320 319
VX,5331,IAD,3714,SFO,3469,,0,319 320
VX,5331,JFK,3797,LAS,3877,,0,320
VX,5331,JFK,3797,LAX,3484,,0,320
VX,5331,JFK,3797,SFO,3469,,0,320
VX,5331,LAS,3877,JFK,3797,,0,320
VX,5331,LAS,3877,LAX,3484,,0,320
VX,5331,LAS,3877,SFO,3469,,0,320 319
VX,5331,LAX,3484,BOS,3448,,0,320 319
VX,5331,LAX,3484,CUN,1852,,0,320
VX,5331,LAX,3484,DFW,3670,,0,319 320
VX,5331,LAX,3484,EWR,3494,,0,320
VX,5331,LAX,3484,FLL,3533,,0,320
VX,5331,LAX,3484,IAD,3714,,0,320 319
VX,5331,LAX,3484,JFK,3797,,0,320
VX,5331,LAX,3484,LAS,3877,,0,320
VX,5331,LAX,3484,MCO,3878,,0,320
VX,5331,LAX,3484,ORD,3830,,0,320
VX,5331,LAX,3484,PHL,3752,,0,319 320
VX,5331,LAX,3484,SEA,3577,,0,319 320
VX,5331,LAX,3484,SFO,3469,,0,320 319
VX,5331,LAX,3484,SJC,3748,,0,320
VX,5331,MCO,3878,LAX,3484,,0,320
VX,5331,MCO,3878,SFO,3469,,0,320
VX,5331,ORD,3830,LAX,3484,,0,320
VX,5331,ORD,3830,SFO,3469,,0,320
VX,5331,PDX,3720,SFO,3469,,0,320
VX,5331,PHL,3752,LAX,3484,,0,320 319
VX,5331,PHL,3752,SFO,3469,,0,319
VX,5331,PVR,1836,SFO,3469,,0,320
VX,5331,SAN,3731,SFO,3469,,0,319 320
VX,5331,SEA,3577,LAX,3484,,0,320 319
VX,5331,SEA,3577,SFO,3469,,0,319 320
VX,5331,SFO,3469,AUS,3673,,0,319
VX,5331,SFO,3469,BOS,3448,,0,320
VX,5331,SFO,3469,CUN,1852,,0,320
VX,5331,SFO,3469,DCA,3520,,0,320
VX,5331,SFO,3469,DFW,3670,,0,320 319
VX,5331,SFO,3469,EWR,3494,,0,320
VX,5331,SFO,3469,FLL,3533,,0,320
VX,5331,SFO,3469,IAD,3714,,0,320 319
VX,5331,SFO,3469,JFK,3797,,0,320
VX,5331,SFO,3469,LAS,3877,,0,319 320
VX,5331,SFO,3469,LAX,3484,,0,320 319
VX,5331,SFO,3469,MCO,3878,,0,320
VX,5331,SFO,3469,ORD,3830,,0,320
VX,5331,SFO,3469,PDX,3720,,0,320
VX,5331,SFO,3469,PHL,3752,,0,319
VX,5331,SFO,3469,PVR,1836,,0,320
VX,5331,SFO,3469,SAN,3731,,0,319 320
VX,5331,SFO,3469,SEA,3577,,0,320 319
VX,5331,SFO,3469,SJD,1840,,0,320
VX,5331,SJC,3748,LAX,3484,,0,320
VX,5331,SJD,1840,SFO,3469,,0,320
VY,2439,AGP,1230,AMS,580,,0,320
VY,2439,AGP,1230,DME,4029,,0,320
VY,2439,ALC,1212,AMS,580,,0,320
VY,2439,ALC,1212,DME,4029,,0,320
VY,2439,AMS,580,AGP,1230,,0,320
VY,2439,AMS,580,ALC,1212,,0,320
VY,2439,AMS,580,BCN,1218,,0,320
VY,2439,AMS,580,BIO,1216,,0,320
VY,2439,AMS,580,IBZ,1225,,0,320
VY,2439,AMS,580,PMI,3998,,0,320
VY,2439,AMS,580,SVQ,1253,,0,320
VY,2439,AMS,580,VLC,1246,,0,320
VY,2439,BCN,1218,AMS,580,,0,320
VY,2439,BCN,1218,CDG,1382,,0,320 319
VY,2439,BCN,1218,DME,4029,,0,320
VY,2439,BCN,1218,FRA,340,,0,320
VY,2439,BCN,1218,MAD,1229,,0,320
VY,2439,BIO,1216,AMS,580,,0,320
VY,2439,CDG,1382,BCN,1218,,0,320 319
VY,2439,CDG,1382,MAD,1229,,0,320
VY,2439,CDG,1382,OVD,1214,,0,320
VY,2439,CDG,1382,SCQ,1243,,0,320
VY,2439,DME,4029,AGP,1230,,0,320
VY,2439,DME,4029,ALC,1212,,0,320
VY,2439,DME,4029,BCN,1218,,0,320
VY,2439,DME,4029,PMI,3998,,0,320
VY,2439,FLR,1563,MAD,1229,,0,319
VY,2439,FRA,340,BCN,1218,,0,320
VY,2439,IBZ,1225,AMS,580,,0,320
VY,2439,IBZ,1225,MAD,1229,,0,320
VY,2439,MAD,1229,BCN,1218,,0,320
VY,2439,MAD,1229,CDG,1382,,0,320
VY,2439,MAD,1229,FLR,1563,,0,319
VY,2439,MAD,1229,IBZ,1225,,0,320
VY,2439,OVD,1214,CDG,1382,,0,320
VY,2439,PMI,3998,AMS,580,,0,320
VY,2439,PMI,3998,DME,4029,,0,320
VY,2439,SCQ,1243,CDG,1382,,0,320
VY,2439,SVQ,1253,AMS,580,,0,320
VY,2439,VLC,1246,AMS,580,,0,320
W2,18553,CDG,1382,KEF,16,Y,0,320
W2,18553,KEF,16,CDG,1382,Y,0,320
W3,20976,JFK,3797,LOS,273,Y,0,345
W3,20976,LOS,273,JFK,3797,Y,0,345
W5,3370,CAN,3370,IKA,4330,,0,313
W5,3370,DEL,3093,IKA,4330,,0,AB6
W5,3370,DXB,2188,IKA,4330,,0,AB6
W5,3370,IKA,4330,CAN,3370,,0,313
W5,3370,IKA,4330,DEL,3093,,0,AB6
W5,3370,IKA,4330,DXB,2188,,0,AB6
W5,3370,IKA,4330,IST,1701,,0,AB6
W5,3370,IKA,4330,PVG,3406,,0,313
W5,3370,IST,1701,IKA,4330,,0,AB6
W5,3370,PVG,3406,IKA,4330,,0,313
W6,5461,BUD,1489,MAD,1229,,0,320
W6,5461,BUD,1489,SAW,4317,,0,320
W6,5461,CLJ,1652,MAD,1229,,0,320
W6,5461,MAD,1229,BUD,1489,,0,320
W6,5461,MAD,1229,CLJ,1652,,0,320
W6,5461,MAD,1229,OTP,1657,,0,320
W6,5461,MAD,1229,SOF,1194,,0,320
W6,5461,MAD,1229,TSR,1663,,0,320
W6,5461,OTP,1657,MAD,1229,,0,320
W6,5461,SAW,4317,BUD,1489,,0,320
W6,5461,SOF,1194,MAD,1229,,0,320
W6,5461,TSR,1663,MAD,1229,,0,320
WB,4292,DXB,2188,KGL,1165,,0,738
WB,4292,DXB,2188,MBA,1145,,0,738
WB,4292,IST,1701,KGL,1165,,0,739
WB,4292,KGL,1165,DXB,2188,,0,738
WB,4292,KGL,1165,IST,1701,,0,739
WB,4292,MBA,1145,DXB,2188,,0,738
WN,4547,ABQ,4019,DEN,3751,,0,73W 73C
WN,4547,ABQ,4019,LAS,3877,,0,73C 73W 733
WN,4547,ABQ,4019,LAX,3484,,0,73C 73W
WN,4547,ABQ,4019,PHX,3462,,0,73W 733 73C
WN,4547,ABQ,4019,SEA,3577,,0,73W
WN,4547,ALB,3864,FLL,3533,,0,73W
WN,4547,ALB,3864,LAS,3877,,0,73W
WN,4547,ALB,3864,MCO,3878,,0,73W
WN,4547,AMA,3840,DEN,3751,,0,735 73W
WN,4547,AMA,3840,LAS,3877,,0,735 733
WN,4547,ATL,3682,AUA,2895,Y,0,73G
WN,4547,ATL,3682,AUS,3673,,0,733 73W
WN,4547,ATL,3682,BDL,3825,Y,0,717
WN,4547,ATL,3682,BOS,3448,,0,73W
WN,4547,ATL,3682,BWI,3849,,0,73W 73C
WN,4547,ATL,3682,CAK,4112,,0,73W 73C
WN,4547,ATL,3682,CHS,3806,,0,
WN,4547,ATL,3682,CMH,3759,Y,0,717
WN,4547,ATL,3682,CUN,1852,Y,0,73G
WN,4547,ATL,3682,DAY,3627,Y,0,717
WN,4547,ATL,3682,DCA,3520,,0,73W
WN,4547,ATL,3682,DEN,3751,,0,73W
WN,4547,ATL,3682,DTW,3645,Y,0,717 73G
WN,4547,ATL,3682,FLL,3533,,0, 73W 733 73C
WN,4547,ATL,3682,HOU,3566,,0,73C 73W 733
WN,4547,ATL,3682,IND,3585,Y,0,717
WN,4547,ATL,3682,JAX,3712,,0,73C
WN,4547,ATL,3682,LAS,3877,,0,73W
WN,4547,ATL,3682,LAX,3484,,0,73W
WN,4547,ATL,3682,LGA,3697,,0,73W 
WN,4547,ATL,3682,MBJ,1780,Y,0,73G
WN,4547,ATL,3682,MCI,3458,,0,733 73W
WN,4547,ATL,3682,MCO,3878,,0,73W 733 73C
WN,4547,ATL,3682,MDW,3747,,0,73W
WN,4547,ATL,3682,MKE,3717,Y,0,717 73G
WN,4547,ATL,3682,MSP,3858,Y,0,717
WN,4547,ATL,3682,MSY,3861,,0,73W
WN,4547,ATL,3682,NAS,1953,Y,0,73G
WN,4547,ATL,3682,OKC,3863,Y,0,717
WN,4547,ATL,3682,ORF,3611,Y,0,717
WN,4547,ATL,3682,PBI,3722,,0,733 73W
WN,4547,ATL,3682,PHL,3752,,0,733 73W
WN,4547,ATL,3682,PHX,3462,,0,73W
WN,4547,ATL,3682,PIT,3570,Y,0,717 73G
WN,4547,ATL,3682,PUJ,1760,Y,0,73G
WN,4547,ATL,3682,RDU,3626,Y,0,717
WN,4547,ATL,3682,RIC,3608,Y,0,717
WN,4547,ATL,3682,RSW,3793,,0,73C
WN,4547,ATL,3682,SAN,3731,,0,73W
WN,4547,ATL,3682,SAT,3621,,0,73W
WN,4547,ATL,3682,SDF,4014,,0,73W
WN,4547,ATL,3682,SFO,3469,,0,73W
WN,4547,ATL,3682,SJU,2890,,0,73W
WN,4547,ATL,3682,STL,3678,,0,73W 733
WN,4547,ATL,3682,TPA,3646,,0,73W  733 73C
WN,4547,AUA,2895,ATL,3682,Y,0,73G
WN,4547,AUS,3673,ATL,3682,,0,73W
WN,4547,AUS,3673,DEN,3751,,0,73W 733 73C
WN,4547,AUS,3673,EWR,3494,,0,73W
WN,4547,AUS,3673,FLL,3533,,0,73W
WN,4547,AUS,3673,LAS,3877,,0,733 73H 73W 73C
WN,4547,AUS,3673,LAX,3484,,0,73C 73W
WN,4547,AUS,3673,MCO,3878,,0,733 73C 73W
WN,4547,AUS,3673,PHX,3462,,0,73W 73C 733
WN,4547,BDL,3825,ATL,3682,Y,0,717
WN,4547,BDL,3825,DEN,3751,,0,73W
WN,4547,BDL,3825,FLL,3533,,0,73W
WN,4547,BDL,3825,LAS,3877,,0,73W
WN,4547,BDL,3825,MCO,3878,,0,73W 738 73C
WN,4547,BHM,3811,LAS,3877,,0,73W
WN,4547,BHM,3811,MCO,3878,,0,73W
WN,4547,BNA,3690,BOS,3448,,0,73W 73C 733
WN,4547,BNA,3690,DEN,3751,,0,73W
WN,4547,BNA,3690,DTW,3645,,0,73C 73W 73H
WN,4547,BNA,3690,EWR,3494,,0,73W
WN,4547,BNA,3690,FLL,3533,,0,73C 73W 73H
WN,4547,BNA,3690,LAS,3877,,0,73W 73H
WN,4547,BNA,3690,LAX,3484,,0,73W 73H
WN,4547,BNA,3690,MCO,3878,,0,73W 73C 733
WN,4547,BNA,3690,PHX,3462,,0,73W
WN,4547,BOI,3495,DEN,3751,,0,73W
WN,4547,BOI,3495,LAS,3877,,0,73W 73C
WN,4547,BOI,3495,PHX,3462,,0,73W
WN,4547,BOS,3448,ATL,3682,,0,73W
WN,4547,BOS,3448,BNA,3690,,0,73W 73C
WN,4547,BOS,3448,BWI,3849,,0,73W 73C 733
WN,4547,BOS,3448,CAK,4112,Y,0,717
WN,4547,BOS,3448,DEN,3751,,0,73W
WN,4547,BOS,3448,HOU,3566,,0,73W
WN,4547,BOS,3448,MCI,3458,,0,73W
WN,4547,BOS,3448,MCO,3878,,1,73W
WN,4547,BOS,3448,MDW,3747,,0,73W 733
WN,4547,BOS,3448,MKE,3717,,0,73W
WN,4547,BOS,3448,STL,3678,,0,73W
WN,4547,BUF,3820,FLL,3533,,0,73W
WN,4547,BUF,3820,LAS,3877,,0,73H 738
WN,4547,BUF,3820,MCO,3878,,0,73C 73W
WN,4547,BUF,3820,PHX,3462,,0,73W
WN,4547,BUR,3644,DEN,3751,,0,73W
WN,4547,BUR,3644,LAS,3877,,0,73W
WN,4547,BUR,3644,PHX,3462,,0,73W
WN,4547,BWI,3849,ATL,3682,,0,73W 733 73C
WN,4547,BWI,3849,BOS,3448,,0,73W 73C 733
WN,4547,BWI,3849,CLT,3876,,0,73W
WN,4547,BWI,3849,DEN,3751,,0,73W
WN,4547,BWI,3849,DTW,3645,,0,73W 73C
WN,4547,BWI,3849,FLL,3533,,0,73W 73C 733
WN,4547,BWI,3849,LAS,3877,,0,73H 73W 738
WN,4547,BWI,3849,LAX,3484,,0,738 73H
WN,4547,BWI,3849,MCO,3878,,0,733 73W 73C 738 73H
WN,4547,BWI,3849,PHX,3462,,0,73W 738
WN,4547,BWI,3849,SEA,3577,,0,73W
WN,4547,BWI,3849,SLC,3536,,0,73W
WN,4547,CAK,4112,ATL,3682,,0,73W 73C
WN,4547,CAK,4112,BOS,3448,Y,0,717
WN,4547,CAK,4112,DEN,3751,,0,73W
WN,4547,CAK,4112,MCO,3878,Y,0,717
WN,4547,CLE,3486,LAS,3877,,0,73W
WN,4547,CLT,3876,BWI,3849,,0,73W
WN,4547,CLT,3876,HOU,3566,,0,733 73W
WN,4547,CLT,3876,MCO,3878,,0,73W 733
WN,4547,CLT,3876,MDW,3747,,0,73W
WN,4547,CMH,3759,ATL,3682,Y,0,717
WN,4547,CMH,3759,DEN,3751,,0,73W
WN,4547,CMH,3759,FLL,3533,,0,73W
WN,4547,CMH,3759,LAS,3877,,0,73H
WN,4547,CMH,3759,MCO,3878,,0,73W 73C 733
WN,4547,CMH,3759,PHX,3462,,0,73W
WN,4547,CUN,1852,ATL,3682,Y,0,73G
WN,4547,DAY,3627,ATL,3682,Y,0,717
WN,4547,DAY,3627,DEN,3751,,0,73W
WN,4547,DAY,3627,MCO,3878,,0,73W
WN,4547,DCA,3520,ATL,3682,,0,73W
WN,4547,DEN,3751,ABQ,4019,,0,73W 73C
WN,4547,DEN,3751,AMA,3840,,0,73W 73C
WN,4547,DEN,3751,ATL,3682,,0,73W
WN,4547,DEN,3751,AUS,3673,,0,73C 73W
WN,4547,DEN,3751,BDL,3825,,0,73W
WN,4547,DEN,3751,BNA,3690,,0,73W 738 73H
WN,4547,DEN,3751,BOI,3495,,0,73W 73C
WN,4547,DEN,3751,BOS,3448,,0,73W
WN,4547,DEN,3751,BUR,3644,,0,73W
WN,4547,DEN,3751,BWI,3849,,0,73W 738
WN,4547,DEN,3751,CAK,4112,,0,73W
WN,4547,DEN,3751,CMH,3759,,0,73W
WN,4547,DEN,3751,DAY,3627,,0,73W
WN,4547,DEN,3751,DTW,3645,,0,73W
WN,4547,DEN,3751,EWR,3494,,0,73W
WN,4547,DEN,3751,FLL,3533,,0,73W
WN,4547,DEN,3751,GEG,3467,,0,73W
WN,4547,DEN,3751,GRR,3685,,0,73W
WN,4547,DEN,3751,HOU,3566,,0,73H 73W 733
WN,4547,DEN,3751,IAD,3714,,0,73W
WN,4547,DEN,3751,IND,3585,,0,73C 73W 733
WN,4547,DEN,3751,JAX,3712,,0,73W
WN,4547,DEN,3751,LAS,3877,,0,73W 73C 73H 738
WN,4547,DEN,3751,LAX,3484,,0,733 73H 73C 73W
WN,4547,DEN,3751,LGA,3697,,0,73W
WN,4547,DEN,3751,MCI,3458,,0,73W 73C 73H
WN,4547,DEN,3751,MCO,3878,,0,73W 73H
WN,4547,DEN,3751,MDW,3747,,0,73W 738
WN,4547,DEN,3751,MKE,3717,,0,73W 733
WN,4547,DEN,3751,MSP,3858,,0,73W 73H 733 73C
WN,4547,DEN,3751,MSY,3861,,0,73W 
WN,4547,DEN,3751,OAK,3453,,0,73W
WN,4547,DEN,3751,OKC,3863,,0,73W 73C
WN,4547,DEN,3751,OMA,3454,,0,73W
WN,4547,DEN,3751,ONT,3734,,0,73W
WN,4547,DEN,3751,PDX,3720,,0,73W
WN,4547,DEN,3751,PHL,3752,,0,73W
WN,4547,DEN,3751,PHX,3462,,0,73W 73C 73H 733
WN,4547,DEN,3751,PIT,3570,,0,73W 73H
WN,4547,DEN,3751,RDU,3626,,0,73W
WN,4547,DEN,3751,RNO,3807,,0,73W
WN,4547,DEN,3751,SAN,3731,,0,73C 73H 73W
WN,4547,DEN,3751,SAT,3621,,0,73C 73W 733
WN,4547,DEN,3751,SDF,4014,,0,73W
WN,4547,DEN,3751,SEA,3577,,0,73W 73H
WN,4547,DEN,3751,SFO,3469,,0,73W
WN,4547,DEN,3751,SJC,3748,,0,73W
WN,4547,DEN,3751,SLC,3536,,0,73W 733 73C 73H
WN,4547,DEN,3751,SMF,3817,,0,733 73W 73H 73C 738
WN,4547,DEN,3751,SNA,3867,,0,73W
WN,4547,DEN,3751,STL,3678,,0,73W 733
WN,4547,DEN,3751,TPA,3646,,0,73W 73H
WN,4547,DEN,3751,TUL,3855,,0,735 73W
WN,4547,DEN,3751,TUS,3636,,0,73W 73C
WN,4547,DFW,3670,RSW,3793,Y,0,738
WN,4547,DSM,3729,LAS,3877,,0,73W
WN,4547,DTW,3645,ATL,3682,Y,0,717 73G
WN,4547,DTW,3645,BNA,3690,,0,73W 73C 73H
WN,4547,DTW,3645,BWI,3849,,0,73W 73C
WN,4547,DTW,3645,DEN,3751,,0,73C 73W
WN,4547,DTW,3645,LAS,3877,,0,73H 73W
WN,4547,DTW,3645,MDW,3747,,0,73W 73C
WN,4547,DTW,3645,PHX,3462,,0,73W
WN,4547,DTW,3645,STL,3678,,0,73W
WN,4547,ELP,3559,LAS,3877,,0,735 73W 73C
WN,4547,ELP,3559,LAX,3484,,0,73W 733
WN,4547,ELP,3559,PHX,3462,,0,73W 735 73C
WN,4547,EWR,3494,AUS,3673,,0,73W
WN,4547,EWR,3494,BNA,3690,,0,73W
WN,4547,EWR,3494,DEN,3751,,0,73W
WN,4547,EWR,3494,HOU,3566,,0,73W
WN,4547,EWR,3494,MDW,3747,,0,73W
WN,4547,EWR,3494,MSY,3861,,0,73W
WN,4547,EWR,3494,PHX,3462,,0,73W
WN,4547,EWR,3494,STL,3678,,0,73W
WN,4547,EYW,3875,MCO,3878,,0,73W
WN,4547,FLL,3533,ALB,3864,,0,73W
WN,4547,FLL,3533,ATL,3682,,0,733 73W
WN,4547,FLL,3533,AUS,3673,,0,73W
WN,4547,FLL,3533,BDL,3825,,0,73W
WN,4547,FLL,3533,BNA,3690,,0,73W 73C 733
WN,4547,FLL,3533,BUF,3820,,0,73W
WN,4547,FLL,3533,BWI,3849,,0,73W 73C 733
WN,4547,FLL,3533,CMH,3759,,0,73C 73W
WN,4547,FLL,3533,DEN,3751,,0,73W
WN,4547,FLL,3533,HOU,3566,,0,73W
WN,4547,FLL,3533,IND,3585,,0,73W 73C
WN,4547,FLL,3533,ISP,3857,,0,73W
WN,4547,FLL,3533,JAX,3712,,0,73W 73C
WN,4547,FLL,3533,LAS,3877,,0,73W 738
WN,4547,FLL,3533,MCI,3458,,0,73W
WN,4547,FLL,3533,MDW,3747,,0,73W 73H
WN,4547,FLL,3533,MKE,3717,,0,73W
WN,4547,FLL,3533,MSY,3861,,0,73W 73C
WN,4547,FLL,3533,PHL,3752,,0,73C 73W
WN,4547,FLL,3533,PHX,3462,,0,73W
WN,4547,FLL,3533,PIT,3570,,0,73W
WN,4547,FLL,3533,PVD,3641,,0,73W
WN,4547,FLL,3533,RDU,3626,,0,73W
WN,4547,FLL,3533,SJU,2890,,0,73W
WN,4547,FLL,3533,STL,3678,,0,73W
WN,4547,FLL,3533,TPA,3646,,0,73W
WN,4547,FNT,4089,LAS,3877,,0,73W
WN,4547,FNT,4089,MCO,3878,,0,73W
WN,4547,GEG,3467,DEN,3751,,0,73W
WN,4547,GEG,3467,LAS,3877,,0,73W
WN,4547,GEG,3467,PHX,3462,,0,73W
WN,4547,GRR,3685,DEN,3751,,0,73W
WN,4547,GRR,3685,MCO,3878,,0,73W
WN,4547,HOU,3566,ATL,3682,,0,733 73C 73W
WN,4547,HOU,3566,BOS,3448,,0,73W
WN,4547,HOU,3566,CLT,3876,,0,733
WN,4547,HOU,3566,DEN,3751,,0,73W
WN,4547,HOU,3566,EWR,3494,,0,73W
WN,4547,HOU,3566,FLL,3533,,0,73W
WN,4547,HOU,3566,LAS,3877,,0,73W 73H
WN,4547,HOU,3566,LAX,3484,,0,738 73W 73H
WN,4547,HOU,3566,MCO,3878,,0,733 73C 73H 73W
WN,4547,HOU,3566,PHX,3462,,0,73W 73H 738
WN,4547,IAD,3714,DEN,3751,,0,73W
WN,4547,ICT,3457,LAS,3877,,0,73W 73C
WN,4547,IND,3585,ATL,3682,Y,0,717
WN,4547,IND,3585,DEN,3751,,0,733 73C 73W
WN,4547,IND,3585,FLL,3533,,0,73W 73C
WN,4547,IND,3585,LAS,3877,,0,73W 73C
WN,4547,IND,3585,MCO,3878,,0,73C 73W 733
WN,4547,IND,3585,PHX,3462,,0,73W 733
WN,4547,ISP,3857,FLL,3533,,0,73W
WN,4547,ISP,3857,MCO,3878,,0,73W
WN,4547,JAN,3580,MCO,3878,,0,73W
WN,4547,JAX,3712,ATL,3682,,0,73C
WN,4547,JAX,3712,DEN,3751,,0,73W
WN,4547,JAX,3712,FLL,3533,,0,73C 73W
WN,4547,JAX,3712,LAS,3877,,0,73W
WN,4547,LAS,3877,ABQ,4019,,0,73C 73W 733
WN,4547,LAS,3877,ALB,3864,,0,73W
WN,4547,LAS,3877,AMA,3840,,0,735 733
WN,4547,LAS,3877,ATL,3682,,0,73W 
WN,4547,LAS,3877,AUS,3673,,0,73H 733 73W 73C
WN,4547,LAS,3877,BDL,3825,,0,73W
WN,4547,LAS,3877,BHM,3811,,0,73W
WN,4547,LAS,3877,BNA,3690,,0,73W 73H
WN,4547,LAS,3877,BOI,3495,,0,73W 73C
WN,4547,LAS,3877,BUF,3820,,0,73H 738
WN,4547,LAS,3877,BUR,3644,,0,73W 73H
WN,4547,LAS,3877,BWI,3849,,0,73W 73H 738
WN,4547,LAS,3877,CLE,3486,,0,73W
WN,4547,LAS,3877,CMH,3759,,0,73H 73W
WN,4547,LAS,3877,DEN,3751,,0,73W 73H 73C 733 738
WN,4547,LAS,3877,DSM,3729,,0,733 73W
WN,4547,LAS,3877,DTW,3645,,0,73W
WN,4547,LAS,3877,ELP,3559,,0,73C 735 73W
WN,4547,LAS,3877,FLL,3533,,0,73W
WN,4547,LAS,3877,FNT,4089,,0,73W
WN,4547,LAS,3877,GEG,3467,,0,73W
WN,4547,LAS,3877,HOU,3566,,0,73C 738 73W 73H
WN,4547,LAS,3877,ICT,3457,,0,73W
WN,4547,LAS,3877,IND,3585,,0,73W
WN,4547,LAS,3877,JAX,3712,,0,73W
WN,4547,LAS,3877,LAX,3484,,0,73W 73C 733
WN,4547,LAS,3877,LBB,3829,,0,73W 73C
WN,4547,LAS,3877,LIT,3660,,0,73W
WN,4547,LAS,3877,MAF,3652,,0,735 73W
WN,4547,LAS,3877,MCI,3458,,0,738 73C 73W 73H
